"msepick2" "msearim2" "msearims2" "msearimsp12"
"801" 72613.2077569677 46385.1355631663 29051.7090663631 9638.29119247932
"802" 53650.0250559725 47161.3065999314 15292.9962140009 13452.4956503146
"803" 63136.8064570367 19820.8719324219 12062.322360162 16048.4546407599
"804" 42012.911210811 44882.139174293 60828.68084881 47028.6308482654
"805" 17443.2023505322 86758.3559698051 60188.066560262 40784.9018498996
"806" 6553.6429181765 119653.254579768 85592.7851027488 106263.484704491
"807" 5228.36530385172 167932.750274583 109267.577207367 94778.0676877447
"808" 3891.3497536777 232676.983745789 99380.7332299776 94309.8236705225
"809" 6185.66458182273 299325.236674558 101431.916957239 83102.9833364088
"810" 19414.0295038113 333162.491259033 67353.5940761525 42153.1849491375
"811" 23764.027352263 189276.375008477 40408.654729284 27858.181801545
"812" 19061.7796225676 190263.715569521 37432.9582686519 19637.6024374351
"813" 11832.0133906647 97897.0879107699 27800.5559695026 10991.9129917082
"814" 8351.43360621529 96474.651369138 23846.2290120112 5683.76320677933
"815" 5503.45330672481 121826.907813665 18874.1296092174 5239.87524581229
"816" 7494.34167115094 109575.132991129 13914.6115851138 4579.43646630788
"817" 16414.3154853238 23404.6170941086 11250.0217147949 7253.13635226304
"818" 22188.9758849627 28620.9186934328 18941.8730153816 7837.46799099483
"819" 11710.8167726246 28438.3881608551 13637.9219640821 3481.5287707096
"820" 54462.7769892666 60616.9449256548 54806.7591986956 51157.2623073372
"821" 99715.1927452485 91549.6216604876 108407.19898999 102942.168554935
"822" 103506.443950041 174204.733421579 122271.308885377 130069.869606454
"823" 101100.074638875 197438.490983104 128650.999910026 118528.497076141
"824" 84466.8391480517 139799.241409137 76342.6181303215 68618.1627970291
"825" 52440.075037552 121281.845545695 33604.5692311761 30151.8538934308
"826" 23664.031432044 164924.870640303 23168.4164965886 18461.8077140049
"827" 6982.98920316425 138452.612330396 22490.4335464772 22934.5092338291
"828" 2745.15372003727 270803.05202607 31377.7313377514 26365.314404695
"829" 1316.12929351364 443157.978341036 22796.3061204068 30065.3379884945
"830" 9060.49486933555 431248.236557963 19911.3654734387 19168.6887131163
"831" 14422.6602738176 418409.908661387 23657.1381713755 15060.0740239524
"832" 22756.2344957599 416886.565212328 19748.8092652525 8202.2656981955
"833" 21878.0587286811 178770.152007334 14038.6345358769 3209.02764969831
"834" 14406.0158067314 147052.036116543 21306.1141679929 2894.65466806636
"835" 9274.91367477166 208495.183265386 21959.9820312863 8536.58766280116
"836" 7051.11354298959 249688.462486088 11656.6297515169 1318.04885629405
"837" 8161.8607078425 112969.759984255 20510.1468676596 2276.01044904595
"838" 20552.3275151489 172203.525204208 42444.6931274294 15237.0829270204
"839" 24375.4114620889 92069.0270651925 31434.3395631656 8286.45768312329
"840" 20812.9137989909 94009.2640521667 75612.3231316784 19996.5711168246
"841" 11251.9250036397 147580.161951729 81447.5520673598 33557.6293907343
"842" 6620.15349486344 207473.94609516 119421.984612144 64628.2956520388
"843" 5583.93694526629 286713.842091094 138028.651017367 70452.5880538043
"844" 10906.7048003117 329765.687130621 132275.147805276 58812.6616134605
"845" 15248.2047563355 230139.124344292 48470.0694600057 23241.7999514734
"846" 17972.9487159081 235995.183296272 35791.6602621454 8115.14204494327
"847" 30685.6197051783 140214.118023171 10818.4177581181 16585.8506464876
"848" 38179.131934553 141045.347805334 21563.3088472101 23775.9730708406
"849" 64291.604477292 182608.740647468 45511.1221337429 39335.0086070026
"850" 70793.0345442232 267871.280299013 49654.8879018992 40906.0509216822
"851" 46069.4231271559 199815.779946041 27287.0044275677 37281.5716830353
"852" 47688.6660993904 109957.712643903 24565.9451825676 35356.4774605123
"853" 53328.6072346323 68505.3492487643 37075.9525347237 33067.9565425586
"854" 38369.5379680139 40387.9704177841 21080.7116133815 13720.3294516234
"855" 29559.4995752989 33771.9318253622 2864.62164863636 15508.4135000194
"856" 32916.5824553748 28513.6663471889 11249.3520333489 6672.37401583699
"857" 22161.6898097423 62923.4162742994 6139.53531823335 14645.0938186218
"858" 23427.7287448558 63937.0292612616 4417.96152868285 3354.03344365051
"859" 33966.8583564157 63968.0126314584 1780.38715838559 9836.25973398133
"860" 41525.570413136 66604.1980287191 6580.08243737748 11439.5031530822
"861" 32997.6285833053 98859.2219258323 13736.0528945517 10718.1953477115
"862" 24716.4130872488 103135.235646429 2357.12628947874 4531.7265932091
"863" 55757.7568948048 75236.1367609208 18057.8146800035 17921.7310392635
"864" 45043.5927667613 54131.8752995989 13772.5015358461 14529.2170895415
"865" 36996.9217161161 35864.1982555201 16863.3737297052 13383.2215003631
"866" 35259.4535054239 40910.7369148723 17120.9459376396 14501.0870075273
"867" 34289.5833684755 53295.1704516998 12940.9600299846 12672.2466488252
"868" 36467.5059037055 18553.1837779614 8514.5658621482 12110.5432846336
"869" 32897.9578062895 22432.6769610195 10569.1884740438 12339.5398913867
"870" 31896.5199333823 26984.74618248 18784.4360318926 24961.7396663958
"871" 35795.951729018 27797.4414889985 20386.9098230343 19427.0830703181
"872" 32858.7519918833 23947.5886770463 9326.82054552721 11510.6524956991
"873" 36359.4545651619 21708.5589784743 6921.65934500014 16578.0344951842
"874" 31488.2942742888 26908.0653390755 9261.1697708003 18835.2209632262
"875" 43062.076601563 17190.3545428024 15075.7827854807 23020.9050401152
"876" 36242.3021821408 20775.1380187682 24710.9055702515 17069.7929082143
"877" 44897.4110954725 33965.8792845523 18111.2727374115 10273.5506446569
"878" 52482.5456977957 15127.3338363842 12487.547021058 9483.21186799778
"879" 51346.2061248447 19279.6085782116 7645.29027456605 13699.7548869371
"880" 48457.0303457169 29625.4281056417 10402.8688900875 15420.6474841111
"881" 55227.7636155931 46509.1785192308 27752.6089889061 28317.1214626428
"882" 35680.1435003855 44117.5484489396 16399.1101266961 19034.1356938056
"883" 35017.8317451101 46621.9800636797 8129.3254038115 8188.2975123864
"884" 35976.2039474327 40298.0886682601 17446.2937906375 45017.8997227817
"885" 22192.4031968754 65405.0052756124 31695.4280403771 72516.3060478862
"886" 29460.9341652137 52887.1873756598 27831.0521900442 31159.6221852787
"887" 37288.5808418644 39857.2477976715 23210.3398039316 55333.9131012447
"888" 35710.802450575 44478.4228879392 34622.0086244505 35833.9681615119
"889" 19235.1336527888 77076.521857329 36404.444060797 66992.1448386473
"890" 9026.38963757954 107778.285922874 34384.1829976413 46889.6834234584
"891" 3272.27477966044 157540.108282324 35784.5362924382 123380.772025039
"892" 1273.18180700165 221730.222101418 29431.0796467435 100673.064763666
"893" 3263.03442572999 256242.222673141 52082.6507769874 27993.364394708
"894" 15283.2105573736 270080.673290319 39734.1609336828 17307.1390957897
"895" 23482.3147899468 324377.712443511 23585.4168989067 19486.6507305607
"896" 13257.0560181824 144568.396739731 12188.7876331597 11140.9317411553
"897" 6257.08962311352 89024.1269133921 7826.66088042883 8832.09235846519
"898" 2286.90903115796 100704.499113129 34661.8419340245 26027.1029183244
"899" 567.344490530899 114168.763615787 28583.2574174862 31786.8186204484
"900" 313.277145789345 96492.9797186738 8400.89387672552 2661.93322245613
"901" 12275.2453483719 84896.1062154504 6854.71041327911 8321.3747968491
"902" 14185.5612559215 70584.8641570477 12166.4048807586 2811.31408505839
